topicId,rank,docId,filename
6,17,40,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch2.txt
6,18,28,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch18.txt
6,19,9,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch1.txt
6,20,4,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch50.txt
6,21,13,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch2_4.txt
6,22,7,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch27.txt
6,23,34,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch1.txt
6,24,10,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch15.txt
6,25,17,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch92.txt
6,26,43,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch2.txt
6,27,5,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch1.txt
6,28,6,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch2.txt
6,29,15,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch1.txt
6,30,12,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch1.txt
6,31,8,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch41.txt
6,32,35,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch12.txt
6,33,31,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_hanselgretel.txt
6,34,14,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch0.txt
6,35,3,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch40.txt
6,36,2,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch2.txt
6,37,41,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch21.txt
6,38,37,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch2.txt
6,39,33,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_wateroflife.txt
6,40,36,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch14.txt
6,41,32,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_snowdrop.txt
6,42,16,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch77.txt
6,43,1,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch1.txt
7,1,7,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch27.txt
7,2,8,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch41.txt
7,3,4,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch50.txt
7,4,5,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch1.txt
7,5,6,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch2.txt
7,6,3,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch40.txt
7,7,19,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch2.txt
7,8,20,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_caseofidentity.txt
7,9,21,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_redheadedleague.txt
7,10,23,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch1.txt
7,11,22,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_scandalbohemia.txt
7,12,18,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch1.txt
7,13,1,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch1.txt
7,14,2,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch2.txt
7,15,25,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch48.txt
7,16,24,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch2.txt
7,17,38,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch1.txt
7,18,26,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch73.txt
7,19,30,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch23.txt
7,20,11,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch2.txt
7,21,10,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch15.txt
7,22,29,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch2.txt
7,23,9,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch1.txt
7,24,40,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch2.txt
7,25,27,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch1.txt
7,26,39,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch15.txt
7,27,42,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch1.txt
7,28,13,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch2_4.txt
7,29,17,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch92.txt
7,30,31,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_hanselgretel.txt
7,31,37,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch2.txt
7,32,15,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch1.txt
7,33,43,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch2.txt
7,34,36,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch14.txt
7,35,32,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_snowdrop.txt
7,36,28,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch18.txt
7,37,41,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch21.txt
7,38,14,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch0.txt
7,39,16,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch77.txt
7,40,33,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_wateroflife.txt
7,41,12,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch1.txt
7,42,35,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch12.txt
7,43,34,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch1.txt
8,1,37,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch2.txt
8,2,35,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch12.txt
8,3,36,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch14.txt
8,4,19,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch2.txt
8,5,34,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch1.txt
8,6,21,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_redheadedleague.txt
8,7,39,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch15.txt
8,8,38,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch1.txt
8,9,22,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_scandalbohemia.txt
8,10,9,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch1.txt
8,11,40,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch2.txt
8,12,25,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch48.txt
8,13,30,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch23.txt
8,14,20,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_caseofidentity.txt
8,15,10,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch15.txt
8,16,15,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch1.txt
8,17,31,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_hanselgretel.txt
8,18,13,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch2_4.txt
8,19,12,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch1.txt
8,20,43,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch2.txt
8,21,29,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch2.txt
8,22,11,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch2.txt
8,23,28,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch18.txt
8,24,33,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_wateroflife.txt
8,25,24,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch2.txt
8,26,41,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch21.txt
8,27,8,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch41.txt
8,28,23,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch1.txt
8,29,18,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch1.txt
8,30,27,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch1.txt
8,31,7,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch27.txt
8,32,14,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch0.txt
8,33,42,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch1.txt
8,34,4,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch50.txt
8,35,3,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch40.txt
8,36,32,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_snowdrop.txt
8,37,17,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch92.txt
8,38,26,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch73.txt
8,39,16,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch77.txt
8,40,5,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch1.txt
8,41,2,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch2.txt
8,42,6,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch2.txt
8,43,1,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch1.txt
9,1,21,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_redheadedleague.txt
9,2,22,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_scandalbohemia.txt
9,3,38,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch1.txt
9,4,19,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch2.txt
9,5,30,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch23.txt
9,6,39,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch15.txt
9,7,28,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch18.txt
9,8,40,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch2.txt
9,9,27,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch1.txt
9,10,29,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch2.txt
9,11,20,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_caseofidentity.txt
9,12,41,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch21.txt
9,13,43,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch2.txt
9,14,31,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_hanselgretel.txt
9,15,42,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch1.txt
9,16,18,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch1.txt
9,17,25,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch48.txt
9,18,35,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch12.txt
9,19,37,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch2.txt
9,20,23,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch1.txt
9,21,10,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch15.txt
9,22,32,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_snowdrop.txt
9,23,34,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch1.txt
9,24,33,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_wateroflife.txt
9,25,11,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch2.txt
9,26,9,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch1.txt
9,27,13,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch2_4.txt
9,28,24,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch2.txt
9,29,7,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch27.txt
9,30,15,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch1.txt
9,31,36,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch14.txt
9,32,12,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch1.txt
9,33,17,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch92.txt
9,34,8,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch41.txt
9,35,14,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch0.txt
9,36,26,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch73.txt
9,37,2,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch2.txt
9,38,4,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch50.txt
9,39,16,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch77.txt
9,40,3,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch40.txt
9,41,1,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch1.txt
9,42,6,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch2.txt
9,43,5,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch1.txt
10,1,11,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch2.txt
10,2,9,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch1.txt
10,3,30,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch23.txt
10,4,22,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_scandalbohemia.txt
10,5,21,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_redheadedleague.txt
10,6,38,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch1.txt
10,7,10,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch15.txt
10,8,42,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch1.txt
10,9,20,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_caseofidentity.txt
10,10,28,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch18.txt
10,11,43,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch2.txt
10,12,25,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch48.txt
10,13,19,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch2.txt
10,14,31,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_hanselgretel.txt
10,15,39,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch15.txt
10,16,23,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch1.txt
10,17,40,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch2.txt
10,18,29,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch2.txt
10,19,36,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch14.txt
10,20,7,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch27.txt
10,21,37,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch2.txt
10,22,18,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch1.txt
10,23,33,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_wateroflife.txt
10,24,32,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_snowdrop.txt
10,25,2,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch2.txt
10,26,35,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch12.txt
10,27,24,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch2.txt
10,28,34,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/lewis_lionwitch_ch1.txt
10,29,6,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch2.txt
10,30,27,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch1.txt
10,31,26,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch73.txt
10,32,8,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch41.txt
10,33,5,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch1.txt
10,34,15,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch1.txt
10,35,13,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch2_4.txt
10,36,12,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch1.txt
10,37,17,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch92.txt
10,38,1,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch1.txt
10,39,41,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch21.txt
10,40,3,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch40.txt
10,41,4,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch50.txt
10,42,16,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch77.txt
10,43,14,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch0.txt
11,1,27,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch1.txt
11,2,20,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_caseofidentity.txt
11,3,19,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch2.txt
11,4,22,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_scandalbohemia.txt
11,5,40,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch2.txt
11,6,29,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch2.txt
11,7,21,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/doyle_redheadedleague.txt
11,8,25,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch48.txt
11,9,24,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch2.txt
11,10,38,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch1.txt
11,11,26,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch73.txt
11,12,8,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch41.txt
11,13,30,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch23.txt
11,14,23,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eliot_middlemarch_ch1.txt
11,15,39,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch15.txt
11,16,6,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch2.txt
11,17,7,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch27.txt
11,18,4,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch50.txt
11,19,28,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/eljames_fiftyshades_ch18.txt
11,20,3,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch40.txt
11,21,41,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/meyer_twilight_ch21.txt
11,22,5,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_sense_ch1.txt
11,23,18,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/conrad_secret_ch1.txt
11,24,9,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch1.txt
11,25,10,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch15.txt
11,26,13,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch2_4.txt
11,27,33,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/grimms_wateroflife.txt
11,28,17,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch92.txt
11,29,42,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/stevenson_treasure_ch1.txt
11,30,14,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch0.txt
11,31,16,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_davinci_ch77.txt
11,32,12,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/brown_angels_ch1.txt
11,33,1,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/austen_pride_ch1.txt
11,34,11,/Users/lynn/Documents/Talks/TopicNetworksPyladies/./data/mixed_chapters/barrie_peterpan_ch2.txt
